H.m,H.E,t1.m,t1.E,t2.m,t2.E,H.pt,METx,METy,trueMETx,trueMETy,dm1,pt1,eta1,phi1,mass1,type1,dm2,pt2,eta2,phi2,mass2,type2,covXX,covXY,covYY
124.99693,593.3985,1.77682,470.8082,1.77682,122.59028,64.071014,-18.011189,-13.207266,5.068858,0.5974217,1,103.839554,2.331603,0.7693827,0.14271186,-1,3,41.474037,1.6864462,-1.651429,0.1056583755,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.985985,289.27188,1.77682,107.28168,1.77682,181.9902,12.536312,-7.4303346,-14.157398,-7.9429975,-10.596765,1,38.261448,-1.2522677,-2.1222596,1.3665566,-1,1,66.00694,-1.6515222,1.1037614,3.0065176,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00357,170.10835,1.77682,91.3541,1.77682,78.75425,16.011791,-50.882053,-68.353035,31.487242,-37.740448,1,95.48713,-0.99047863,-3.1249824,19.235607,-1,1,61.038925,-0.6066757,-0.3260721,2.8652632,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.0009,305.92404,1.77682,66.40014,1.77682,239.5239,21.087553,-8.44793,5.808055,9.024526,4.6668186,1,34.697334,-0.8792137,2.8142116,3.9821265,-1,1,37.67429,-2.0180926,-0.07729476,2.3857555,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00049,702.75885,1.77682,136.64732,1.77682,566.1116,85.70666,5.449656,-25.955061,6.080368,-32.29093,1,46.064365,-1.423659,-2.2645578,1.2896185,-1,1,22.910223,-3.218352,-0.9489136,0.0,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.997154,147.22728,1.77682,57.042725,1.77682,90.184555,26.32971,-61.42202,5.166149,-38.354694,3.988533,1,59.274372,-0.17216763,-0.61277276,10.280108,-1,2,19.241089,-0.7983978,2.954201,0.0005109989499999,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99887,195.98175,1.77682,78.80779,1.77682,117.17395,129.15431,-17.752258,81.48993,-28.755785,84.544304,2,21.081358,-1.0233282,0.6594459,0.0005109989499999,-1,1,36.79197,-0.12670314,2.2043085,3.5178142,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99927,716.5326,1.77682,57.46187,1.77682,659.07074,145.38733,12.220513,-21.692474,3.3790226,-7.723934,1,40.79671,0.89904124,-0.93800646,0.9965041,-1,1,111.688324,2.478133,-1.5084558,1.6406455,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.006615,214.68976,1.77682,185.846,1.77682,28.843773,148.15323,-30.56485,9.1727295,-49.25615,19.123877,1,111.4116,-0.42164317,2.6391728,0.9605344,-1,1,116.125984,-0.8081447,-0.37143898,10.488961,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99273,1752.0839,1.77682,1366.9707,1.77682,385.11322,194.90068,-2.0313118,20.50602,4.979573,36.678436,1,159.65436,-2.5633225,1.6182756,10.795711,-1,1,31.117569,-3.1315904,-0.066821404,2.8407967,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.997185,136.38074,1.77682,79.18483,1.77682,57.195908,35.578552,-9.222267,12.276007,-20.038857,15.709542,1,28.919512,-0.25429407,2.9783826,0.8069111,-1,1,25.214695,-0.42874336,0.23990762,1.2775422,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00378,254.54388,1.77682,130.1226,1.77682,124.42129,11.335677,-20.4067,15.797209,-10.461705,20.87319,1,54.832977,1.4202801,1.8067656,7.1421294,-1,1,64.05238,1.2839438,-1.1690696,0.7891337,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99804,921.6794,1.77682,821.0821,1.77682,100.59725,135.0534,-35.246212,-35.770184,-44.33187,-39.760704,2,73.82902,2.3312585,-2.4550402,0.0005109989499999,-1,1,80.834,2.1425984,0.9062685,9.5184355,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99995,216.41827,1.77682,124.071236,1.77682,92.34704,99.47477,-32.96549,-5.7863097,3.2280037,-3.4674292,1,144.74638,0.4794875,0.0925709,10.660834,-1,1,25.720259,1.8536266,-1.9747487,1.4826597,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.993355,132.36444,1.77682,86.678406,1.77682,45.68604,38.24595,-15.761898,-30.262693,-5.0569406,-12.820065,1,53.70263,0.8095241,-2.030539,1.3486991e-06,-1,1,32.006977,-1.129101,0.96511996,2.9975057,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.000824,262.06363,1.77682,96.46336,1.77682,165.60028,95.25739,-14.676385,27.645134,1.7639312,24.335403,3,61.18256,-0.57040185,1.0966991,0.1056583755,-1,1,33.88611,-2.074824,2.58154,3.2484472,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00574,760.03723,1.77682,694.99304,1.77682,65.04419,90.40334,35.13456,-15.716017,29.749954,-21.190668,1,40.857277,3.1931627,-1.0385535,2.631384,-1,1,23.101526,1.099451,-0.25939006,1.1646785,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.9986,495.91788,1.77682,149.06662,1.77682,346.85126,20.155674,2.5756474,-35.65868,9.350349,-27.765076,1,43.147385,-1.4904675,-1.2334942,8.756717,-1,1,62.00377,-2.3511045,1.4989648,2.0975668,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.995674,140.58871,1.77682,50.547443,1.77682,90.041275,26.623117,33.19428,-26.691898,33.590424,-23.065557,1,48.357258,0.18946418,2.4410198,1.0694342,-1,1,34.14214,0.6033559,-0.61446005,0.21096717,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00208,182.48558,1.77682,84.00874,1.77682,98.476845,22.098639,-15.178384,-0.21703342,-20.453203,3.974005,1,43.46219,0.5884926,2.924653,0.84953254,-1,1,42.957176,1.3454318,-0.20062248,1.2017697,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.98403,315.48618,1.77682,282.84677,1.77682,32.639412,19.474455,0.09209091,13.768234,-0.8302436,0.92937386,1,28.2504,2.6713305,2.060489,1.4679139,-1,1,34.87842,0.2734536,-1.6040272,4.105305,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99637,317.93097,1.77682,216.70158,1.77682,101.22936,30.498198,-1.7694588,3.570663,-0.45829687,5.4886823,1,26.990864,2.4238787,-0.75560886,2.3680668,-1,3,48.085377,1.0105655,2.1095316,0.1056583755,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99891,129.31262,1.77682,50.545547,1.77682,78.767075,25.232658,-17.372849,9.942238,-27.609316,14.637741,1,23.62784,-0.7227098,0.09564484,0.15748188,-1,3,10.847395,0.8397882,2.8626175,0.1056583755,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00097,222.61359,1.77682,179.62189,1.77682,42.99171,45.204468,28.597223,-3.7898207,28.610611,3.063115,1,40.231804,-1.4541273,0.2687245,0.14889382,-1,1,23.41416,-0.42895445,-2.5987363,0.88713413,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.001114,166.27484,1.77682,50.04608,1.77682,116.22876,62.59354,38.81563,20.163588,36.38345,10.91951,1,30.36066,0.6072599,2.8602517,2.7780313,-1,1,43.756584,0.60350883,0.19164695,1.0730996,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99886,304.67996,1.77682,210.88924,1.77682,93.79071,152.846,-32.505077,22.732363,-60.689743,38.298187,1,85.42209,1.0358787,-2.9608197,3.850765,-1,2,15.285816,0.9210816,1.8198943,0.0005109989499999,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.011734,148.43312,1.77682,46.459198,1.77682,101.973915,45.401295,-0.075794145,-3.9503875,1.835974,20.497623,1,25.173594,-0.25353822,-0.93680686,2.7426567,-1,1,58.020588,-0.6055112,1.8981065,9.536743e-07,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00003,137.5914,1.77682,90.69343,1.77682,46.897976,6.8588963,26.297646,-3.6843314,22.778917,-11.528918,2,21.312937,-1.2302783,-0.4864061,0.0005109989499999,-1,1,43.077885,0.43351707,2.648637,7.507686,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.0005,348.3858,1.77682,319.89432,1.77682,28.491463,7.286906,0.048559356,4.3051286,3.9914613,3.92007,1,23.800797,-3.1961818,0.7037012,3.8146973e-06,-1,1,28.057003,-0.21858096,-2.1078393,1.5398163,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99441,333.16507,1.77682,209.25002,1.77682,123.915054,190.1565,23.560324,26.537533,26.59267,20.84464,3,133.29431,0.69906634,0.4460169,0.1056583755,-1,1,50.71603,1.7334721,1.281597,6.2719855,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99605,560.3306,1.77682,500.272,1.77682,60.058613,88.4457,-12.355698,-17.88031,-19.09303,-16.08509,1,74.7934,2.2047122,-2.7214484,5.472141,-1,3,17.759354,1.2366042,-0.25578877,0.1056583755,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00378,276.08472,1.77682,167.63737,1.77682,108.44734,165.07034,-60.84808,-85.25215,-45.88429,-87.1171,1,48.187965,-0.9018936,-2.5899591,0.7695319,-1,1,44.792202,-0.62853855,-1.2844673,0.1488777,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99894,458.44257,1.77682,178.8151,1.77682,279.62747,135.5058,-10.878413,10.820418,-30.305193,11.979116,1,89.34245,1.0757064,2.804118,1.4031893,-1,1,28.906685,3.131274,2.8010652,2.831739,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00086,204.44765,1.77682,128.65039,1.77682,75.79725,31.27692,26.894484,-36.071354,17.594841,-39.53747,2,12.543857,1.1192491,-1.0621923,0.0005109989499999,-1,3,28.104448,0.9267196,2.3808744,0.1056583755,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.0015,469.32742,1.77682,439.28445,1.77682,30.042944,13.35801,-1.7667372,-8.0688505,-1.9097705,5.114078,1,25.643631,3.6412504,-0.68690354,1.4490459,-1,1,24.95279,0.46101016,2.036725,2.4782314,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00072,689.58923,1.77682,40.241188,1.77682,649.3481,55.474087,36.146812,9.023134,37.7663,12.17869,3,11.4355135,0.91443056,2.2667284,0.1056583755,-1,1,22.361036,2.9328904,0.025971847,1.3390255,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.999855,130.50836,1.77682,74.233894,1.77682,56.27447,28.721724,-26.955376,-17.83726,-30.325043,-31.412474,2,11.038184,-0.50011164,-2.4070494,0.0005109989499999,-1,1,42.6397,0.14498292,0.23781872,2.2504752,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.000145,198.73979,1.77682,48.48979,1.77682,150.25,31.883629,-25.897154,-43.78039,-20.41549,-34.739807,1,32.04514,0.43891302,0.7206705,0.8782581,-1,2,20.079609,1.3148501,-2.1375182,0.0005109989499999,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.841095,203.72826,1.77682,120.73547,1.77682,82.992775,51.876385,4.0103297,12.657566,9.92684,14.0249,1,68.934044,2.2702913,-2.2946665,6.1632476,-1,1,53.531036,0.43547037,0.95791626,0.7742946,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99931,1111.0522,1.77682,465.1462,1.77682,645.90607,37.960243,-6.4592295,5.421803,8.640711,-6.401451,1,55.072876,2.572888,-1.1931864,3.3761659,-1,1,30.296354,3.2066271,1.4279522,1.8812844,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00003,1084.3994,1.77682,625.41284,1.77682,458.98654,35.085873,-7.968416,4.588369,-8.910069,-15.358311,1,50.304653,-2.6721892,-2.5634975,4.1229677,-1,1,41.407173,-2.8104815,0.06510796,5.3947965e-06,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00034,302.05142,1.77682,126.9623,1.77682,175.08913,30.309488,3.4102893,8.225619,3.4051812,17.163595,1,24.361042,1.3741984,0.13727501,0.73385537,-1,1,41.0188,1.587759,2.8607116,0.14854477,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00399,235.06003,1.77682,156.9919,1.77682,78.068146,9.690684,-36.99396,-13.5904875,-37.15462,-22.801167,1,61.965527,1.6768092,0.37230483,4.2091,-1,3,13.406288,0.7637107,-2.617829,0.1056583755,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.0018,151.04326,1.77682,114.66294,1.77682,36.380314,13.683703,4.5742726,-12.918746,1.5875523,-16.297163,2,19.38565,1.687969,-1.3488227,0.0005109989499999,-1,1,25.56897,-0.7728677,1.7964492,0.8564047,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00191,469.1051,1.77682,183.17633,1.77682,285.92877,7.2941165,-16.035564,-14.831001,-14.69623,-0.32224023,1,49.017937,-1.808788,3.1081977,0.67885447,-1,1,66.209915,-2.1594665,0.019356256,1.5511214,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.98772,454.56683,1.77682,346.13245,1.77682,108.434395,140.97194,-9.847807,56.496887,-3.4021635,41.005505,1,72.91333,1.8690742,1.5656493,0.14436504,-1,1,66.18434,1.0116209,2.8142805,1.1270984,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99612,127.7251,1.77682,51.64166,1.77682,76.08344,23.609013,-12.784653,14.48716,-12.507831,13.799772,1,38.350014,-0.42502737,-0.530641,2.6956477,-1,1,37.530643,0.4541098,2.433534,0.7967059,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00198,737.9775,1.77682,572.43243,1.77682,165.54504,74.73533,15.856211,6.8425765,-2.3678355,1.6449836,1,93.83722,2.4670033,2.56688,4.1415,-1,1,49.34348,1.939394,-1.4885728,0.87501866,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00035,533.2314,1.77682,472.65994,1.77682,60.571445,31.411877,0.69544274,8.137403,-6.4153495,0.35921457,1,60.987946,-2.7619603,-1.8757871,5.3947965e-06,-1,1,27.730007,-1.0735233,1.6922638,0.90978515,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99666,161.19785,1.77682,58.289494,1.77682,102.90836,67.66648,-3.5578046,-57.294857,12.220153,-27.939295,1,29.34099,0.46822825,-1.4961096,9.092961,-1,1,106.96522,0.4755924,0.91854405,2.971536,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00178,141.7237,1.77682,96.33624,1.77682,45.387447,24.942343,-35.248848,-7.0714617,-14.737049,-3.2905722,3,14.763896,1.4980246,2.7616603,0.1056583755,-1,1,24.614882,-0.6799978,-1.0484878,0.15682174,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00454,1304.8682,1.77682,638.99646,1.77682,665.8717,64.43732,-11.665681,-8.627672,-18.18861,-11.211628,1,52.4882,-2.8402152,-3.0775018,2.8681796,-1,1,48.2863,-3.0315535,-0.9712067,-5.3947965e-06,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.997826,739.055,1.77682,25.471432,1.77682,713.58356,59.67105,1.5857575,-4.4150796,-10.766375,-15.382312,1,25.042229,-0.6299221,-0.78713536,1.8292036,-1,1,35.977585,-3.231586,-2.3000898,3.639697,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.999985,312.18716,1.77682,178.20181,1.77682,133.98535,80.69891,-18.230997,-45.835617,-19.471321,-39.96923,2,59.920643,-1.1049573,-1.9161023,0.0005109989499999,-1,1,23.733675,-2.3799417,1.2931434,4.5229216,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.996994,204.0511,1.77682,167.2475,1.77682,36.803604,12.140901,8.208568,12.165994,6.487775,9.082438,1,45.01158,-2.0262747,-2.720781,5.1896033,-1,3,16.272106,0.015699161,0.6442382,0.1056583755,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.998695,163.1262,1.77682,38.335335,1.77682,124.79087,74.190346,-9.139387,-43.011673,-2.6904032,-35.204132,1,29.24932,0.19145915,0.9263091,0.9752062,-1,1,81.177,0.579784,-1.7326697,2.8633277,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00154,146.77676,1.77682,37.899727,1.77682,108.87703,39.064278,18.46706,8.560756,23.743444,-2.2111015,1,40.75642,0.6720634,-2.6375422,3.407407,-1,1,48.517044,-1.1398458,-0.09532982,2.8245077,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00528,311.41226,1.77682,274.6096,1.77682,36.80268,7.5723805,-3.4096417,0.553956,0.8447331,-3.6981006,1,32.971317,-2.6178143,1.9300209,1.7358578,-1,1,30.232533,-0.3603228,-1.3107588,2.395299,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.006355,156.97897,1.77682,116.66945,1.77682,40.309525,87.588326,-43.2212,-6.586274,-38.145138,-5.3124847,3,52.47719,0.30928802,-2.7858505,0.1056583755,-1,1,27.749088,0.031603243,1.1378896,1.5185058,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.003,157.92004,1.77682,83.330284,1.77682,74.58977,23.599533,-35.796703,12.34948,-23.845337,13.219846,2,19.081387,-1.1072078,2.6095133,0.0005109989499999,-1,1,75.20284,-0.36827865,-0.30352607,3.0780547,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99345,293.4874,1.77682,205.8076,1.77682,87.67979,20.181112,-0.09946398,-11.182059,1.3604498,-11.563356,3,23.839981,2.2983184,1.778348,0.1056583755,-1,1,32.655293,0.91097575,-1.4329573,1.2643516,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.002686,177.55414,1.77682,72.11475,1.77682,105.43938,9.754098,-13.433565,23.735565,3.5647192,-4.29352,3,33.690407,-0.6162496,-2.9483368,0.1056583755,-1,3,30.982569,-1.1505735,0.034321837,0.1056583755,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00293,1354.0664,1.77682,643.7138,1.77682,710.3526,33.731064,6.6057477,-28.052532,5.18578,-21.298437,1,26.167408,-2.788618,-1.5689692,2.363597,-1,1,22.882877,-3.3413842,1.4605887,1.136591,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.000114,271.32086,1.77682,110.25763,1.77682,161.06323,6.682854,13.797771,-21.139523,12.149901,-24.381607,3,27.051525,1.1436634,-1.1363511,0.1056583755,-1,3,47.635033,1.686421,2.1015513,0.1056583755,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.996765,234.27629,1.77682,93.06341,1.77682,141.21289,37.57519,-13.360993,-18.913002,-12.570135,-10.287506,1,25.233524,0.9353157,-2.6366293,2.0998077,-1,1,47.470985,1.5267775,0.17102973,2.9317498,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.000694,356.88364,1.77682,285.45715,1.77682,71.42648,8.699026,7.412046,12.207533,1.3104166,3.0385776,2,33.03473,-2.4040687,2.6406937,0.0005109989499999,-1,1,33.468548,-0.99892485,-0.36662164,1.8614895,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99811,316.27502,1.77682,113.38871,1.77682,202.8863,48.851208,-60.417103,-32.688656,-50.97068,-17.857885,1,45.120426,1.518989,0.80273974,0.8205787,-1,1,31.26044,1.4704458,-2.7714303,1.7241278,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99284,129.61533,1.77682,77.78703,1.77682,51.82829,18.818527,1.5259418,-1.2214898,-1.3523291,-6.906897,1,36.85465,-0.59147024,-1.1476336,0.7670774,-1,3,22.704462,0.29086682,2.2091799,0.1056583755,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99996,293.66577,1.77682,15.416571,1.77682,278.2492,129.53523,-6.0238857,36.6062,-7.2620234,30.711903,1,102.84225,1.736633,-3.0582016,13.933813,-1,1,96.79624,-1.4096515,1.7954865,1.3550388,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00412,241.8474,1.77682,156.16692,1.77682,85.68048,20.348764,5.1668935,0.7958026,-1.714046,5.739626,1,48.225094,1.7764604,2.5094995,4.902019,-1,3,50.5845,0.839999,-0.30501205,0.1056583755,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99735,169.39758,1.77682,51.819942,1.77682,117.577644,53.19562,-34.11839,1.6602143,-35.89122,1.6017221,1,52.862316,-0.080998264,3.02741,9.696665,-1,1,23.233562,2.0637283,-1.770077,1.775624,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00025,1935.1176,1.77682,397.96103,1.77682,1537.1565,59.344765,-11.092819,7.3870287,9.399232,-3.4102502,1,64.76828,2.9321196,1.9681605,12.546122,-1,1,65.88732,3.6501415,-0.32166582,2.5479198,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99927,445.1717,1.77682,184.30133,1.77682,260.87036,160.06078,61.585503,31.23773,64.57379,27.377352,1,71.39184,-1.2223566,1.254368,3.8453164,-1,1,48.405704,-1.6214361,-0.038236927,2.8634272,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99752,138.9084,1.77682,98.44023,1.77682,40.46817,60.343254,63.32664,31.465416,54.415184,36.132866,2,19.398453,-0.22168961,0.6181953,0.0005109989499999,-1,1,81.53186,0.3503135,-2.2432451,13.95349,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99943,126.36618,1.77682,69.77132,1.77682,56.59486,9.344012,-8.280444,26.56184,-4.07723,2.4171114,2,25.166956,-0.5054499,1.7147269,0.0005109989499999,-1,1,26.665188,0.30308774,-1.5081154,1.9885664,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.0059,245.62135,1.77682,197.2068,1.77682,48.414555,32.372833,-9.301916,17.825003,-0.31861365,10.322009,1,27.118696,2.8036933,-0.7124349,2.9012804,-1,1,36.422318,0.28034917,1.6296104,1.1695135,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.01375,225.53958,1.77682,158.66414,1.77682,66.87545,24.04145,-2.9251487,-1.6910764,-0.3681598,10.552647,1,66.55943,-1.4438889,1.551006,4.080121,-1,1,54.11514,-0.79490834,-1.3695188,1.029857,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00593,182.73125,1.77682,91.005035,1.77682,91.72621,22.128935,-29.738075,-30.696112,-30.18476,-25.383112,3,29.00069,0.68991464,-2.4478757,0.1056583755,-1,1,56.777473,1.1744009,0.8039154,4.754949,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.98578,220.23125,1.77682,193.92671,1.77682,26.304533,42.423935,9.961723,-2.4349349,0.31958592,3.1396961,1,48.472153,1.9892733,0.9579385,1.1502311,-1,1,27.726183,-0.395122,-3.1280632,3.723546,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99995,217.45547,1.77682,154.01817,1.77682,63.4373,15.537458,-3.8837132,-18.809664,-2.0929554,-13.279061,1,43.48028,1.580331,1.9511082,0.86621124,-1,2,18.29383,0.60276544,-1.4156016,0.0005109989499999,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99288,2099.8381,1.77682,1084.8302,1.77682,1015.00806,32.726147,-18.836178,24.161171,-18.876644,20.777143,1,28.668701,-3.7565641,-0.11624984,7.6293945e-06,-1,1,24.463957,-3.4480815,2.6147468,-5.3947965e-06,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.0216,165.61456,1.77682,39.44197,1.77682,126.1726,25.712788,13.879863,1.1229923,12.241841,-2.007432,1,24.863438,0.0708654,-3.018643,3.784336,-1,1,30.64763,-1.2672373,0.008437998,0.15224726,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99681,1026.6898,1.77682,317.58856,1.77682,709.1012,12.493129,15.231335,-1.348088,8.90087,-3.1982882,1,36.112514,2.4479535,-2.944478,1.6942725,-1,1,33.095192,3.0671012,0.007277429,0.779611,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.01139,125.778915,1.77682,66.01738,1.77682,59.76154,3.3412635,5.1087556,-20.516834,3.8022132,-6.864604,1,28.129618,-0.64277774,2.1398225,0.15463628,-1,1,26.860546,0.5177678,-1.1049073,0.40849772,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99593,631.0557,1.77682,594.14435,1.77682,36.91134,33.911697,2.5432487,13.867622,0.3717054,-2.1770618,1,53.515274,2.9868577,-2.1969316,2.8587022,-1,3,18.263344,0.8727793,0.5865443,0.1056583755,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.98793,301.74652,1.77682,45.08416,1.77682,256.66238,116.576546,11.0034,21.703562,16.731375,-5.370226,1,33.1057,0.28572106,0.357572,2.35284,-1,1,98.70041,1.5667346,-1.1046557,2.6154625,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.000275,300.83707,1.77682,51.082924,1.77682,249.75414,126.810684,17.370098,89.649826,10.441219,77.782425,3,23.269705,-0.23865867,-1.0218909,0.1056583755,-1,3,70.26625,-1.5958947,-2.150425,0.1056583755,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.995056,466.21115,1.77682,305.9513,1.77682,160.25986,19.210928,-14.636548,8.852837,0.28947306,9.178466,1,32.944267,2.207804,0.70686805,1.2582067,-1,1,29.328497,1.7150897,-2.7065828,5.0436196,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00234,145.20903,1.77682,53.608276,1.77682,91.60076,26.515846,10.912245,-10.734273,4.4053755,-17.541384,1,42.46447,0.19860731,2.3861935,0.5304222,-1,1,41.65628,0.78145003,-1.0878135,1.1518407,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.001755,409.5004,1.77682,134.02911,1.77682,275.47128,65.87436,-41.735764,45.021954,-37.0757,42.87198,1,53.15438,-1.5984547,0.014304493,1.0484418,-1,1,32.3947,-1.7975485,2.2928412,2.191935,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99914,544.75055,1.77682,396.3173,1.77682,148.43324,421.37808,32.784473,-79.070564,38.564907,-93.651436,1,248.72476,-0.6812424,-1.3334216,2.5261266,-1,2,94.26112,-0.6569348,-0.6911074,0.0005109989499999,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00379,1321.8387,1.77682,732.3626,1.77682,589.4761,17.570047,3.90422,0.17359726,-2.3192132,0.37095347,1,48.95644,-3.137834,2.0435243,2.0501006,-1,1,58.46727,-2.86022,-1.2771508,5.8081236,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.894325,229.28601,1.77682,88.23786,1.77682,141.04816,43.95712,-1.8117192,-15.039294,-3.1328886,-25.849356,2,37.66216,-0.67434776,-1.8302538,0.0005109989499999,-1,1,32.7082,-1.9322137,0.71024406,3.2597256,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99869,1946.8307,1.77682,309.94083,1.77682,1636.8899,51.644108,-4.688784,20.500992,-5.25943,9.991784,1,25.623188,2.6285293,1.7101648,-1.9073486e-06,-1,1,59.77938,3.9242013,-2.3477082,2.743678,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00231,207.08961,1.77682,81.15153,1.77682,125.938095,164.83974,108.985954,-70.47201,122.462326,-70.28475,1,24.962402,0.8298122,-0.42395982,4.2991576,-1,3,10.992563,-0.54809237,-0.54870635,0.1056583755,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99952,554.6763,1.77682,410.62997,1.77682,144.0463,19.397545,-11.399022,-21.24602,-9.240046,-2.5065277,1,36.670235,2.6322532,-2.248408,2.1895735,-1,1,53.312263,1.6444019,1.1956236,3.3481872,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.00151,173.30049,1.77682,121.567474,1.77682,51.733025,57.54547,22.89964,-21.178682,29.859316,-2.4781203,1,52.44625,0.8653842,-0.3647628,5.6153903,-1,1,113.11603,0.5633568,2.3033214,23.870884,-1,303.1640621297727,2.93050529468397,299.52846075415385
125.01895,403.99725,1.77682,280.04233,1.77682,123.95495,62.639774,10.669147,24.151487,8.683298,23.430008,1,48.65001,-2.0851932,0.24296424,3.9505792,-1,1,43.610107,-1.393054,2.4233718,6.13814,-1,303.1640621297727,2.93050529468397,299.52846075415385
124.99931,174.60905,1.77682,36.35826,1.77682,138.2508,56.189735,8.846216,1.3193086,-4.950451,-3.9031332,1,27.58307,-0.90677494,-2.9095318,2.189686,-1,1,36.68101,2.051128,2.5715783,0.91020626,-1,303.1640621297727,2.93050529468397,299.52846075415385
